gender,age,place,group,netTime,minutes,mph
F,47,7063,F45-49 ,5:58:49,363.3833333,4.329106086
F,30,7064,F30-34 ,5:58:49,389.7166667,4.036586409
M,44,7065,M40-44 ,5:58:51,370,4.251689189
F,31,7066,F30-34 ,5:58:51,393.5166667,3.997607048
F,44,7067,F40-44 ,5:58:51,374.4,4.201722756
M,48,7068,M45-49 ,5:58:54,380.85,4.130563214
F,46,7069,F45-49 ,5:58:57,380.55,4.133819472
F,30,7070,F30-34 ,5:58:57,395.8833333,3.973708584
M,52,7071,M50-54 ,5:58:57,380.5333333,4.134000526
M,57,7072,M55-59 ,5:58:59,376.5666667,4.177547136
M,42,7073,M40-44 ,5:58:59,376.0833333,4.18291602
M,48,7074,M45-49 ,5:58:59,374.5333333,4.200226949
F,36,7075,F35-39 ,5:59:00,395.8166667,3.974377869
M,26,7076,M25-29 ,5:59:03,363.6666667,4.325733272
F,41,7077,F40-44 ,5:59:03,390.0833333,4.032792138
F,29,7078,F25-29 ,5:59:03,390.3,4.03055342
F,40,7079,F40-44 ,5:59:04,382.8333333,4.109164127
F,35,7080,F35-39 ,5:59:05,392.0166667,4.012903363
M,22,7081,M18-24 ,5:59:05,367.7833333,4.277314542
F,57,7082,F55-59 ,5:59:07,386.8166667,4.066849067
F,26,7083,F25-29 ,5:59:07,374.2833333,4.203032462
M,22,7084,M18-24 ,5:59:09,376.25,4.181063123
M,44,7085,M40-44 ,5:59:11,374.4166667,4.201535722
F,38,7086,F35-39 ,5:59:12,372.05,4.22826233
F,28,7087,F25-29 ,5:59:13,370.2833333,4.248435882
M,50,7088,M50-54 ,5:59:13,390.4,4.029521004
F,27,7089,F25-29 ,5:59:13,370.2833333,4.248435882
F,48,7090,F45-49 ,5:59:13,368.2666667,4.27170076
F,23,7091,F18-24 ,5:59:13,370.2666667,4.248627116
M,34,7092,M30-34 ,5:59:15,363.4666667,4.328113536
F,66,7093,F65-69 ,5:59:15,363.55,4.327121441
F,31,7094,F30-34 ,5:59:15,363.4666667,4.328113536
M,33,7095,M30-34 ,5:59:16,367.8,4.277120718
F,44,7096,F40-44 ,5:59:18,369.75,4.254563895
M,20,7097,M18-24 ,5:59:19,367.4666667,4.281000544
M,53,7098,M50-54 ,5:59:19,369.75,4.254563895
F,45,7099,F45-49 ,5:59:20,386.95,4.065447732
F,36,7100,F35-39 ,5:59:20,367.4833333,4.280806386
F,54,7101,F50-54 ,5:59:21,386.95,4.065447732
F,54,7102,F50-54 ,5:59:21,396.3666667,3.968863006
F,25,7103,F25-29 ,5:59:22,394.6333333,3.986295295
M,28,7104,M25-29 ,5:59:22,394.6333333,3.986295295
M,29,7105,M25-29 ,5:59:22,370.7166667,4.243469856
F,41,7106,F40-44 ,5:59:22,363.9166667,4.322761621
M,19,7107,M18-24 ,5:59:23,387.95,4.054968424
F,42,7108,F40-44 ,5:59:25,370.1166667,4.250348989
F,50,7109,F50-54 ,5:59:25,383.55,4.101486117
M,48,7110,M45-49 ,5:59:25,370.1333333,4.250157601
F,27,7111,F25-29 ,5:59:31,392.7,4.00592055
F,28,7112,F25-29 ,5:59:31,392.7,4.00592055
F,26,7113,F25-29 ,5:59:32,381.85,4.119745974
F,24,7114,F18-24 ,5:59:32,381.8333333,4.119925797
F,24,7115,F18-24 ,5:59:32,370.4,4.247097732
F,24,7116,F18-24 ,5:59:32,370.4166667,4.246906637
M,50,7117,M50-54 ,5:59:32,383.6833333,4.100060814
F,20,7118,F18-24 ,5:59:33,396.5666667,3.966861394
F,29,7119,F25-29 ,5:59:34,390.2833333,4.030725541
M,37,7120,M35-39 ,5:59:34,375.45,4.189972034
M,50,7121,M50-54 ,5:59:35,385.5666667,4.080033717
F,35,7122,F35-39 ,5:59:39,388.5166667,4.049054095
M,43,7123,M40-44 ,5:59:40,394.3,3.98966523
M,54,7124,M50-54 ,5:59:41,370.7666667,4.2428976
F,34,7125,F30-34 ,5:59:41,375.1,4.193881632
M,36,7126,M35-39 ,5:59:41,375.1,4.193881632
F,53,7127,F50-54 ,5:59:41,377.0166667,4.172560895
F,34,7128,F30-34 ,5:59:42,395.3833333,3.978733718
F,40,7129,F40-44 ,5:59:42,377.1166667,4.171454457
F,40,7130,F40-44 ,5:59:42,395.3833333,3.978733718
M,67,7131,M65-69 ,5:59:43,368.4,4.270154723
F,46,7132,F45-49 ,5:59:46,366.7,4.289950914
M,35,7133,M35-39 ,5:59:46,377.65,4.165563352
M,46,7134,M45-49 ,5:59:48,374.9333333,4.19574591
F,39,7135,F35-39 ,5:59:48,367.95,4.275377089
F,40,7136,F40-44 ,5:59:50,374.8333333,4.196865273
F,36,7137,F35-39 ,5:59:51,368.1833333,4.272667602
M,61,7138,M60-64 ,5:59:52,389.0833333,4.043156993
F,42,7139,F40-44 ,5:59:52,384.0166667,4.096501888
M,32,7140,M30-34 ,5:59:53,368.9,4.264367037
F,48,7141,F45-49 ,5:59:54,394.8666667,3.983939726
F,48,7142,F45-49 ,5:59:54,364.2333333,4.319003386
M,53,7143,M50-54 ,5:59:55,394.8666667,3.983939726
F,34,7144,F30-34 ,5:59:55,368.1166667,4.273441391
F,32,7145,F30-34 ,5:59:55,392.4833333,4.00813198
M,27,7146,M25-29 ,5:59:56,385.15,4.084447618
F,63,7147,F60-64 ,5:59:56,385.8,4.077566096
F,34,7148,F30-34 ,5:59:59,393.3833333,3.998961996
F,39,7149,F35-39 ,5:59:59,375,4.195
F,37,7150,F35-39 ,5:59:59,392.5666667,4.007281141
F,60,7151,F60-64 ,6:00:01,393.15,4.001335368
F,28,7152,F25-29 ,6:00:01,381.7333333,4.121005065
M,35,7153,M35-39 ,6:00:02,377.8333333,4.163542126
F,18,7154,F18-24 ,6:00:03,380.05,4.139257992
M,30,7155,M30-34 ,6:00:04,373.05,4.216928026
M,26,7156,M25-29 ,6:00:04,388.35,4.050791812
M,61,7157,M60-64 ,6:00:05,377.3666667,4.168690928
M,43,7158,M40-44 ,6:00:05,368.7166667,4.266487366
M,60,7159,M60-64 ,6:00:06,375.55,4.188856344
F,48,7160,F45-49 ,6:00:07,380.15,4.138169144
M,21,7161,M18-24 ,6:00:09,382.6,4.111670152
M,51,7162,M50-54 ,6:00:09,377.7166667,4.164828134
F,30,7163,F30-34 ,6:00:10,391.1833333,4.021452005
F,27,7164,F25-29 ,6:00:10,371.0833333,4.239276892
F,66,7165,F65-69 ,6:00:11,371.0833333,4.239276892
F,27,7166,F25-29 ,6:00:11,391.1666667,4.021623349
F,28,7167,F25-29 ,6:00:12,393.4166667,3.998623173
F,30,7168,F30-34 ,6:00:13,393.4333333,3.998453783
F,56,7169,F55-59 ,6:00:14,375.6333333,4.187927057
F,36,7170,F35-39 ,6:00:14,375.2166667,4.192577622
F,32,7171,F30-34 ,6:00:15,395.1166667,3.98141899
M,42,7172,M40-44 ,6:00:16,369.25,4.260324983
F,52,7173,F50-54 ,6:00:19,384.6,4.090288612
M,33,7174,M30-34 ,6:00:19,373.5333333,4.211471533
F,39,7175,F35-39 ,6:00:20,370.5666667,4.245187551
M,41,7176,M40-44 ,6:00:25,384.2,4.094547111
M,21,7177,M18-24 ,6:00:26,395.0666667,3.981922882
M,28,7178,M25-29 ,6:00:27,363.1833333,4.331490065
F,57,7179,F55-59 ,6:00:28,375.7666667,4.186441054
F,47,7180,F45-49 ,6:00:29,396,3.972537879
M,62,7181,M60-64 ,6:00:29,396,3.972537879
M,54,7182,M50-54 ,6:00:33,386.85,4.066498643
F,30,7183,F30-34 ,6:00:36,377.8,4.163909476
M,39,7184,M35-39 ,6:00:36,375.6166667,4.188112881
M,64,7185,M60-64 ,6:00:37,382.4666667,4.113103538
F,43,7186,F40-44 ,6:00:38,375.9833333,4.184028547
F,45,7187,F45-49 ,6:00:40,368.9666667,4.263596531
M,58,7188,M55-59 ,6:00:40,382.85,4.108985242
M,33,7189,M30-34 ,6:00:40,396.25,3.970031546
F,39,7190,F35-39 ,6:00:41,378.1666667,4.15987219
M,45,7191,M45-49 ,6:00:41,380.5666667,4.133638434
F,29,7192,F25-29 ,6:00:42,396.2666667,3.969864569
F,61,7193,F60-64 ,6:00:42,369.4166667,4.258402887
F,33,7194,F30-34 ,6:00:43,369.2833333,4.259940425
F,38,7195,F35-39 ,6:00:43,388.35,4.050791812
M,25,7196,M25-29 ,6:00:43,395.2333333,3.980243738
M,57,7197,M55-59 ,6:00:43,373.75,4.2090301
F,30,7198,F30-34 ,6:00:44,369.3166667,4.259555937
M,36,7199,M35-39 ,6:00:44,397.8166667,3.954396917
F,44,7200,F40-44 ,6:00:45,396.2166667,3.970365541
F,48,7201,F45-49 ,6:00:45,379.9666667,4.140165804
F,34,7202,F30-34 ,6:00:46,364.9833333,4.310128316
M,34,7203,M30-34 ,6:00:46,365,4.309931507
F,36,7204,F35-39 ,6:00:47,373.6166667,4.210532185
F,42,7205,F40-44 ,6:00:49,397.6666667,3.955888516
M,43,7206,M40-44 ,6:00:50,386.1666667,4.073694432
M,34,7207,M30-34 ,6:00:51,365.1333333,4.308357678
F,34,7208,F30-34 ,6:00:51,386.5,4.070181113
M,46,7209,M45-49 ,6:00:52,367.8666667,4.276345596
M,47,7210,M45-49 ,6:00:53,363.2833333,4.330297747
M,41,7211,M40-44 ,6:00:54,396.0666667,3.971869214
F,41,7212,F40-44 ,6:00:54,396.0666667,3.971869214
F,37,7213,F35-39 ,6:00:54,389.7166667,4.036586409
F,42,7214,F40-44 ,6:00:56,365.7333333,4.301289646
M,57,7215,M55-59 ,6:00:57,369.1666667,4.261286682
F,31,7216,F30-34 ,6:00:57,393.75,3.995238095
F,57,7217,F55-59 ,6:00:57,394.0333333,3.992365282
F,32,7218,F30-34 ,6:00:58,376.4,4.179396918
F,36,7219,F35-39 ,6:00:59,378.4166667,4.157123982
F,33,7220,F30-34 ,6:01:00,385.5,4.0807393
M,53,7221,M50-54 ,6:01:00,385.5166667,4.080562881
F,25,7222,F25-29 ,6:01:00,389.35,4.040387826
M,31,7223,M30-34 ,6:01:00,373.9666667,4.206591497
F,51,7224,F50-54 ,6:01:00,389.8166667,4.0355509
M,44,7225,M40-44 ,6:01:01,365.3666667,4.30560624
F,33,7226,F30-34 ,6:01:01,385.5,4.0807393
F,48,7227,F45-49 ,6:01:02,376.1666667,4.181989366
M,27,7228,M25-29 ,6:01:03,382.7666667,4.109879822
F,30,7229,F30-34 ,6:01:04,380.8833333,4.130201724
M,20,7230,M18-24 ,6:01:05,397.9166667,3.953403141
M,20,7231,M18-24 ,6:01:05,397.9166667,3.953403141
M,46,7232,M45-49 ,6:01:06,393.7,3.995745491
F,26,7233,F25-29 ,6:01:09,385.6333333,4.079328378
M,43,7234,M40-44 ,6:01:09,385.0333333,4.085685222
M,58,7235,M55-59 ,6:01:09,385.0833333,4.085154728
F,40,7236,F40-44 ,6:01:09,385.0333333,4.085685222
M,53,7237,M50-54 ,6:01:12,398.2,3.950590156
F,37,7238,F35-39 ,6:01:12,378.95,4.151273255
M,26,7239,M25-29 ,6:01:13,394.4166667,3.988485105
M,23,7240,M18-24 ,6:01:15,394.4333333,3.988316572
F,24,7241,F18-24 ,6:01:15,394.45,3.988148054
F,19,7242,F18-24 ,6:01:18,374.5666667,4.199853164
F,50,7243,F50-54 ,6:01:18,379.0166667,4.150543072
M,29,7244,M25-29 ,6:01:20,393.9333333,3.993378744
F,36,7245,F35-39 ,6:01:20,374.45,4.201161704
F,43,7246,F40-44 ,6:01:22,374.5166667,4.200413867
F,50,7247,F50-54 ,6:01:22,386.75,4.067550097
M,41,7248,M40-44 ,6:01:23,385.6166667,4.079504689
F,30,7249,F30-34 ,6:01:24,378.75,4.153465347
F,21,7250,F18-24 ,6:01:24,396.2666667,3.969864569
F,35,7251,F35-39 ,6:01:24,393.9166667,3.993547705
F,28,7252,F25-29 ,6:01:27,383.2,4.105232255
F,60,7253,F60-64 ,6:01:29,396.4,3.968529263
F,45,7254,F45-49 ,6:01:30,380.8666667,4.130382461
F,38,7255,F35-39 ,6:01:31,376.6333333,4.176807682
M,50,7256,M50-54 ,6:01:31,396.2333333,3.970198536
F,27,7257,F25-29 ,6:01:32,383.35,4.103625929
M,41,7258,M40-44 ,6:01:32,361.65,4.349854832
F,34,7259,F30-34 ,6:01:32,392.5666667,4.007281141
F,38,7260,F35-39 ,6:01:35,393.9166667,3.993547705
M,50,7261,M50-54 ,6:01:35,396.6833333,3.965694719
F,26,7262,F25-29 ,6:01:37,381.05,4.128395224
M,59,7263,M55-59 ,6:01:37,383.15,4.105767976
M,43,7264,M40-44 ,6:01:39,363.8666667,4.323355625
M,36,7265,M35-39 ,6:01:39,394.55,3.987137245
M,49,7266,M45-49 ,6:01:40,368.2833333,4.271507444
M,39,7267,M35-39 ,6:01:40,382.0166667,4.117948606
F,29,7268,F25-29 ,6:01:40,387.25,4.062298257
M,45,7269,M45-49 ,6:01:40,396.9333333,3.96319701
F,54,7270,F50-54 ,6:01:41,387.2666667,4.062123429
M,31,7271,M30-34 ,6:01:41,389.95,4.034171048
M,46,7272,M45-49 ,6:01:44,377.4,4.168322734
F,28,7273,F25-29 ,6:01:45,390.4333333,4.029176983
M,70,7274,M70-74 ,6:01:45,375.4833333,4.189600071
F,33,7275,F30-34 ,6:01:46,396.2833333,3.969697607
F,56,7276,F55-59 ,6:01:46,370.5333333,4.245569449
M,29,7277,M25-29 ,6:01:49,394.6833333,3.985790296
M,42,7278,M40-44 ,6:01:49,370.8166667,4.242325498
F,42,7279,F40-44 ,6:01:50,370.8166667,4.242325498
M,19,7280,M18-24 ,6:01:50,381.2666667,4.126049134
M,22,7281,M18-24 ,6:01:50,386.4166667,4.071058874
M,59,7282,M55-59 ,6:01:50,379.3666667,4.146713821
M,35,7283,M35-39 ,6:01:51,387.0666667,4.064222356
F,33,7284,F30-34 ,6:01:52,387.0666667,4.064222356
M,56,7285,M55-59 ,6:01:53,385.7333333,4.078270826
F,71,7286,F70-74 ,6:01:54,370.3666667,4.247479975
F,43,7287,F40-44 ,6:01:55,393.0833333,4.002013992
M,21,7288,M18-24 ,6:01:55,393.1,4.001844314
F,32,7289,F30-34 ,6:01:55,370.3833333,4.247288845
F,49,7290,F45-49 ,6:01:55,386.35,4.071761356
F,38,7291,F35-39 ,6:01:57,379.2,4.148536392
F,62,7292,F60-64 ,6:01:58,383.6833333,4.100060814
F,33,7293,F30-34 ,6:01:59,383.6833333,4.100060814
F,33,7294,F30-34 ,6:02:00,397.7666667,3.954893991
F,36,7295,F35-39 ,6:02:01,368.5166667,4.268802858
F,34,7296,F30-34 ,6:02:01,372.5333333,4.222776485
M,28,7297,M25-29 ,6:02:01,364.8166667,4.312097401
M,33,7298,M30-34 ,6:02:02,387.4666667,4.060026669
M,36,7299,M35-39 ,6:02:02,364.8166667,4.312097401
F,33,7300,F30-34 ,6:02:03,364.8166667,4.312097401
M,33,7301,M30-34 ,6:02:04,377.45,4.167770566
F,30,7302,F30-34 ,6:02:04,384.1,4.095613122
M,28,7303,M25-29 ,6:02:04,381.4666667,4.123885879
M,25,7304,M25-29 ,6:02:05,386.15,4.073870258
M,26,7305,M25-29 ,6:02:06,395.35,3.979069179
M,33,7306,M30-34 ,6:02:08,387.6333333,4.058281022
M,71,7307,M70-74 ,6:02:10,397.6666667,3.955888516
M,64,7308,M60-64 ,6:02:10,397.6833333,3.955722727
M,46,7309,M45-49 ,6:02:12,382.45,4.113282782
F,50,7310,F50-54 ,6:02:13,386.4833333,4.070356635
F,29,7311,F25-29 ,6:02:16,381.8833333,4.119386375
F,31,7312,F30-34 ,6:02:16,381.8833333,4.119386375
M,36,7313,M35-39 ,6:02:18,395.6666667,3.975884583
F,27,7314,F25-29 ,6:02:18,379.5666667,4.144528849
F,57,7315,F55-59 ,6:02:19,395.3,3.979572477
M,18,7316,M18-24 ,6:02:19,394.9666667,3.982931049
M,31,7317,M30-34 ,6:02:19,400.2333333,3.930519697
M,39,7318,M35-39 ,6:02:20,376.0666667,4.1831014
M,37,7319,M35-39 ,6:02:22,393.5166667,3.997607048
F,38,7320,F35-39 ,6:02:22,382.2,4.115973312
M,26,7321,M25-29 ,6:02:23,386.2833333,4.072464081
F,24,7322,F18-24 ,6:02:23,386.2833333,4.072464081
F,37,7323,F35-39 ,6:02:25,397.45,3.958045037
F,52,7324,F50-54 ,6:02:26,397.7333333,3.955225444
F,21,7325,F18-24 ,6:02:27,383.8666667,4.09810264
M,30,7326,M30-34 ,6:02:27,393.4166667,3.998623173
M,45,7327,M45-49 ,6:02:27,371.1,4.2390865
M,37,7328,M35-39 ,6:02:28,371.1166667,4.238896124
M,40,7329,M40-44 ,6:02:28,377.6833333,4.165195711
M,67,7330,M65-69 ,6:02:28,378.4166667,4.157123982
F,42,7331,F40-44 ,6:02:29,380.3666667,4.135811936
F,35,7332,F35-39 ,6:02:31,373.8,4.208467095
F,28,7333,F25-29 ,6:02:32,390.6166667,4.027285915
F,26,7334,F25-29 ,6:02:32,377.8333333,4.163542126
F,28,7335,F25-29 ,6:02:33,376.2166667,4.181433571
F,28,7336,F25-29 ,6:02:33,375.7,4.187183923
F,33,7337,F30-34 ,6:02:34,365.0666667,4.309144449
M,43,7338,M40-44 ,6:02:34,365.05,4.309341186
F,67,7339,F65-69 ,6:02:34,386.6833333,4.068251368
F,23,7340,F18-24 ,6:02:35,394.8833333,3.983771578
F,45,7341,F45-49 ,6:02:36,379.8166667,4.141800869
F,40,7342,F40-44 ,6:02:36,394.8833333,3.983771578
F,23,7343,F18-24 ,6:02:37,397.8666667,3.953899966
M,41,7344,M40-44 ,6:02:37,397.8833333,3.953734344
F,49,7345,F45-49 ,6:02:38,378.0333333,4.161339388
F,25,7346,F25-29 ,6:02:39,373.0666667,4.216739635
F,42,7347,F40-44 ,6:02:39,375.5666667,4.188670454
F,34,7348,F30-34 ,6:02:39,362.9666667,4.334075673
M,41,7349,M40-44 ,6:02:39,376.05,4.183286797
M,39,7350,M35-39 ,6:02:40,373.3333333,4.213727679
F,56,7351,F55-59 ,6:02:40,378.0333333,4.161339388
F,24,7352,F18-24 ,6:02:41,393.5333333,3.997437744
M,45,7353,M45-49 ,6:02:44,378.4,4.157307082
M,34,7354,M30-34 ,6:02:44,375.8,4.186069718
F,29,7355,F25-29 ,6:02:46,395.05,3.982090875
F,41,7356,F40-44 ,6:02:47,380.6333333,4.132914441
F,30,7357,F30-34 ,6:02:47,376.5166667,4.178101899
M,36,7358,M35-39 ,6:02:48,395.3833333,3.978733718
M,32,7359,M30-34 ,6:02:49,385.1666667,4.084270878
F,31,7360,F30-34 ,6:02:49,385.1666667,4.084270878
M,51,7361,M50-54 ,6:02:50,396,3.972537879
F,54,7362,F50-54 ,6:02:52,396.0166667,3.972370691
M,49,7363,M45-49 ,6:02:53,376.5333333,4.177916962
F,49,7364,F45-49 ,6:02:53,384.9166667,4.086923577
M,47,7365,M45-49 ,6:02:53,388.8166667,4.045929958
F,49,7366,F45-49 ,6:02:55,394.2,3.990677321
F,38,7367,F35-39 ,6:02:55,391.4833333,4.018370301
M,40,7368,M40-44 ,6:02:55,378.3333333,4.158039648
M,23,7369,M18-24 ,6:02:55,390.7833333,4.025568303
F,28,7370,F25-29 ,6:02:56,371.75,4.231674512
F,44,7371,F40-44 ,6:02:56,396.2666667,3.969864569
F,45,7372,F45-49 ,6:02:57,396.2666667,3.969864569
F,47,7373,F45-49 ,6:02:57,396.2,3.970532559
F,33,7374,F30-34 ,6:02:57,378.4666667,4.156574775
F,43,7375,F40-44 ,6:02:57,387.1,4.063872384
F,40,7376,F40-44 ,6:02:58,387.1,4.063872384
F,31,7377,F30-34 ,6:02:58,388.8333333,4.045756537
F,30,7378,F30-34 ,6:02:59,363.7,4.325336816
F,28,7379,F25-29 ,6:03:01,382.3333333,4.114537925
F,29,7380,F25-29 ,6:03:01,376.7,4.17606849
M,61,7381,M60-64 ,6:03:02,369.6,4.256290584
M,30,7382,M30-34 ,6:03:02,395.9833333,3.97270508
M,59,7383,M55-59 ,6:03:04,373.4333333,4.212599304
M,24,7384,M18-24 ,6:03:04,391.3,4.020253003
M,42,7385,M40-44 ,6:03:06,384.6166667,4.090111366
M,50,7386,M50-54 ,6:03:06,391.3166667,4.020081775
F,35,7387,F35-39 ,6:03:07,378.8833333,4.152003695
F,32,7388,F30-34 ,6:03:09,369.45,4.258018676
M,35,7389,M35-39 ,6:03:10,385.1166667,4.084801143
M,25,7390,M25-29 ,6:03:10,389.5166667,4.038659022
M,25,7391,M25-29 ,6:03:11,389.5333333,4.038486223
F,39,7392,F35-39 ,6:03:11,394.3833333,3.988822212
F,37,7393,F35-39 ,6:03:11,394.3833333,3.988822212
M,27,7394,M25-29 ,6:03:11,389.55,4.038313439
M,40,7395,M40-44 ,6:03:12,396.0333333,3.972203518
M,45,7396,M45-49 ,6:03:14,391.7333333,4.01580582
M,40,7397,M40-44 ,6:03:16,373.7,4.209593257
F,40,7398,F40-44 ,6:03:16,383.25,4.104696673
F,56,7399,F55-59 ,6:03:16,384.8166667,4.087985621
F,39,7400,F35-39 ,6:03:17,373.7,4.209593257
M,43,7401,M40-44 ,6:03:17,378.6333333,4.154745136
M,41,7402,M40-44 ,6:03:18,378.6166667,4.154928027
F,33,7403,F30-34 ,6:03:19,395.7833333,3.974712595
M,65,7404,M65-69 ,6:03:19,383.2666667,4.104518177
F,43,7405,F40-44 ,6:03:19,392.1166667,4.011879968
F,35,7406,F35-39 ,6:03:20,395.8,3.974545225
F,37,7407,F35-39 ,6:03:20,395.65,3.976052066
M,36,7408,M35-39 ,6:03:20,373.5166667,4.211659453
F,58,7409,F55-59 ,6:03:21,396.1,3.971534966
F,37,7410,F35-39 ,6:03:21,376.8833333,4.174037058
F,56,7411,F55-59 ,6:03:22,376.6666667,4.176438053
M,39,7412,M35-39 ,6:03:23,392.2166667,4.010857094
F,49,7413,F45-49 ,6:03:23,376.6666667,4.176438053
F,48,7414,F45-49 ,6:03:24,371.5,4.234522207
M,45,7415,M45-49 ,6:03:24,374.0333333,4.205841725
F,50,7416,F50-54 ,6:03:25,373.8166667,4.20827946
M,38,7417,M35-39 ,6:03:27,384.9,4.087100546
M,34,7418,M30-34 ,6:03:27,383.2666667,4.104518177
M,56,7419,M55-59 ,6:03:31,381.3,4.125688434
F,58,7420,F55-59 ,6:03:32,385.2833333,4.083034131
F,30,7421,F30-34 ,6:03:33,385.1833333,4.084094154
M,42,7422,M40-44 ,6:03:33,396.0833333,3.971702083
F,42,7423,F40-44 ,6:03:34,396.0833333,3.971702083
F,27,7424,F25-29 ,6:03:34,398.3,3.949598293
M,23,7425,M18-24 ,6:03:34,394.3166667,3.989496597
M,54,7426,M50-54 ,6:03:35,389,4.044023136
F,37,7427,F35-39 ,6:03:36,381.1166667,4.127673066
F,43,7428,F40-44 ,6:03:37,373.7666667,4.208842415
F,34,7429,F30-34 ,6:03:39,379.2166667,4.148354063
F,42,7430,F40-44 ,6:03:39,377.0333333,4.172376448
M,37,7431,M35-39 ,6:03:40,379.2333333,4.14817175
F,26,7432,F25-29 ,6:03:40,396.6666667,3.965861345
M,31,7433,M30-34 ,6:03:40,387.75,4.057059961
F,35,7434,F35-39 ,6:03:42,386.1166667,4.074221954
F,37,7435,F35-39 ,6:03:42,386.1166667,4.074221954
M,26,7436,M25-29 ,6:03:42,380.85,4.130563214
F,22,7437,F18-24 ,6:03:46,371.9333333,4.229588636
F,48,7438,F45-49 ,6:03:46,379.1666667,4.148901099
F,57,7439,F55-59 ,6:03:47,376.95,4.173298846
F,24,7440,F18-24 ,6:03:47,385.7166667,4.078447047
F,29,7441,F25-29 ,6:03:48,376.95,4.173298846
F,39,7442,F35-39 ,6:03:48,372.6333333,4.22164326
M,65,7443,M65-69 ,6:03:50,394.85,3.984107889
M,23,7444,M18-24 ,6:03:51,394.85,3.984107889
M,32,7445,M30-34 ,6:03:53,397,3.962531486
F,42,7446,F40-44 ,6:03:53,377.4333333,4.167954606
M,52,7447,M50-54 ,6:03:57,396.4166667,3.968362413
F,46,7448,F45-49 ,6:03:58,374.4333333,4.201348705
F,33,7449,F30-34 ,6:04:00,399.5,3.937734668
M,37,7450,M35-39 ,6:04:00,394.7333333,3.985285425
M,39,7451,M35-39 ,6:04:00,377.8,4.163909476
F,36,7452,F35-39 ,6:04:00,398.6,3.94662569
F,43,7453,F40-44 ,6:04:01,368.6166667,4.267644798
F,33,7454,F30-34 ,6:04:02,396.3833333,3.968696127
M,36,7455,M35-39 ,6:04:04,386.1333333,4.074046098
F,38,7456,F35-39 ,6:04:04,375.3166667,4.191460544
F,33,7457,F30-34 ,6:04:05,386.1333333,4.074046098
M,56,7458,M55-59 ,6:04:05,372.2833333,4.225612213
M,35,7459,M35-39 ,6:04:09,399.8166667,3.934615866
M,58,7460,M55-59 ,6:04:10,377.6666667,4.165379523
F,32,7461,F30-34 ,6:04:11,391.9333333,4.013756591
M,51,7462,M50-54 ,6:04:12,390.1,4.032619841
M,31,7463,M30-34 ,6:04:12,393.6333333,3.99642222
F,29,7464,F25-29 ,6:04:13,393.65,3.996253017
F,61,7465,F60-64 ,6:04:13,395.2666667,3.979908079
F,27,7466,F25-29 ,6:04:15,393.65,3.996253017
M,45,7467,M45-49 ,6:04:16,386.1333333,4.074046098
F,34,7468,F30-34 ,6:04:16,389.8,4.035723448
F,24,7469,F18-24 ,6:04:16,399.5,3.937734668
F,23,7470,F18-24 ,6:04:17,379.6166667,4.143982965
F,48,7471,F45-49 ,6:04:17,379.3333333,4.147078207
M,40,7472,M40-44 ,6:04:18,397.3666667,3.958875094
F,39,7473,F35-39 ,6:04:19,374.8833333,4.196305517
F,35,7474,F35-39 ,6:04:21,390.3833333,4.029693037
F,28,7475,F25-29 ,6:04:21,388.9,4.045062998
F,29,7476,F25-29 ,6:04:21,385.9,4.076509458
M,35,7477,M35-39 ,6:04:22,390.3666667,4.029865084
F,30,7478,F30-34 ,6:04:23,389.1666667,4.042291221
F,38,7479,F35-39 ,6:04:23,384.5,4.091352406
F,39,7480,F35-39 ,6:04:24,384.5,4.091352406
F,42,7481,F40-44 ,6:04:24,372.5,4.223154362
M,41,7482,M40-44 ,6:04:24,372.7166667,4.220699369
F,39,7483,F35-39 ,6:04:25,368.9166667,4.264174384
F,44,7484,F40-44 ,6:04:25,392.55,4.00745128
F,49,7485,F45-49 ,6:04:27,372.5333333,4.222776485
F,40,7486,F40-44 ,6:04:27,395.2833333,3.979740271
F,51,7487,F50-54 ,6:04:29,374.6666667,4.198732206
M,21,7488,M18-24 ,6:04:29,371.4833333,4.23471219
M,60,7489,M60-64 ,6:04:29,373.1666667,4.215609647
F,41,7490,F40-44 ,6:04:30,371.5,4.234522207
F,61,7491,F60-64 ,6:04:30,371.4833333,4.23471219
F,42,7492,F40-44 ,6:04:30,371.4833333,4.23471219
M,36,7493,M35-39 ,6:04:30,371.5,4.234522207
F,44,7494,F40-44 ,6:04:30,371.5,4.234522207
F,28,7495,F25-29 ,6:04:31,397.3166667,3.959373296
F,34,7496,F30-34 ,6:04:31,371.5,4.234522207
M,51,7497,M50-54 ,6:04:32,371.5,4.234522207
F,59,7498,F55-59 ,6:04:33,382.1666667,4.116332316
M,30,7499,M30-34 ,6:04:33,397.3166667,3.959373296
F,40,7500,F40-44 ,6:04:33,389.7666667,4.036068588
M,43,7501,M40-44 ,6:04:33,397.4166667,3.958377018
F,36,7502,F35-39 ,6:04:33,397.4166667,3.958377018
F,36,7503,F35-39 ,6:04:36,380.3833333,4.135630723
M,39,7504,M35-39 ,6:04:39,397.8666667,3.953899966
M,59,7505,M55-59 ,6:04:39,379.8333333,4.141619131
M,29,7506,M25-29 ,6:04:40,392.35,4.009494074
F,44,7507,F40-44 ,6:04:40,377.6166667,4.165931059
F,39,7508,F35-39 ,6:04:40,397.8833333,3.953734344
